Date,Total Scheduled ,Total Absent,Open Time,AUX01 Paid Break,AUX01 Unpaid Lunch,Meeting-Unavail-Paid,Client ACD - Coaching,Absent,Unconfirmed LOA,MIA,Late-Tardy-Sign Off,Holiday-Float-Pd,On Loan to Program C,VZN Training Mod 2L,Personal Off Phon-Pd,Sick-Paid,MTO,No Call No Show-Unp,Sick-Unpaid,Leave-Personal-Unp,Training-SITEL-Pd,Excessive Time Off,Idle,V - Back Office Work,Borrowed A - Signon,OJT/Mentor-Paid,Borrowed B - Signon,CapOne - Virtual 2,SHIFT - V - Back Office Work,Month,DayOfWeek,IsWeekend
2023-11-25,1377.166666658,89.35,524.799999997,79.5,198,18.0,10.5,34.0,17.0,0.566666667,12.283333333,24.333333333,24.75,0.0,0.8500000000000001,4.25,16.916666665999998,8.5,12.75,0.0,0.0,0.283333334,0.0,0.0,71.5,0.0,31.0,21.783333333,179.533333334,11,5,1
2023-11-26,921.749999988,52.066666665,552.366666659,54.25,128,1.0,13.5,15.833333332999999,7.333333333,1.133333333,6.016666666,7.333333333,0.0,0.0,0.7,6.416666666999999,34.916666666,0.0,15.333333332999999,0.0,43.483333333,0.0,0.0,0.0,0.0,0.0,15.5,23.0,0.0,11,6,1
2023-11-27,2524.333333316,88.116666667,1655.13333332,150.0,320,21.0,37.0,17.0,0.0,1.783333333,10.950000001,23.833333333,32.766666667,0.0,0.416666666,22.3,46.583333333,0.0,36.083333332,0.0,32.75,2.866666667,24.166666667,0.0,45.0,14.333333332999999,22.5,33.583333333,217.88333333399999,11,0,0
2023-11-28,2638.666666649,119.08333333,1315.449999993,154.0,342,119.683333333,40.25,32.5,32.833333333,3.883333333,1.266666664,15.833333332999999,28.833333333,0.0,5.016666666,2.5,40.25,15.833333332999999,26.366666667,0.0,20.666666667,2.133333333,32.233333333,0.0,102.5,12.833333332999999,35.0,18.816666667,404.316666666,11,1,0
2023-11-29,2571.666666648,72.366666665,1314.69999999,152.5,332,92.75,33.25,8.5,25.5,2.349999999,2.816666666,15.833333332999999,29.5,0.0,0.683333334,6.166666666999999,41.75,0.0,27.033333333,0.0,42.316666667,1.5833333340000002,35.283333334,0.0,116.73333333400001,13.833333332999999,22.0,11.583333332999999,440.333333331,11,2,0
2023-11-30,2430.666666642,104.266666664,1160.666666654,144.0,309,72.0,29.5,24.333333333,32.833333333,1.45,9.233333331999999,8.5,29.0,0.0,0.716666668,16.266666667,27.583333333,14.666666666,4.033333333,0.0,10.766666666999999,4.35,44.449999999,0.0,105.0,14.333333332999999,29.5,24.75,428.433333331,11,3,0
2023-12-01,2627.4999999809997,113.900000001,1204.483333322,154.0,342,59.0,20.5,23.166666665999998,8.5,2.683333334,6.666666668,29.5,25.266666667,0.0,10.566666667,20.016666667,30.883333333,23.333333333,16.049999999,0.0,22.5,4.933333334,67.183333333,0.0,111.2,13.083333332999999,22.0,21.0,374.683333334,12,4,0
2023-12-02,1318.249999989,83.849999997,644.433333326,76.25,188,6.316666667,4.5,47.499999998999996,10.25,2.0499999979999997,6.8833333329999995,41.333333333,19.0,0.0,8.15,0.0,18.166666666,15.833333332999999,0.0,0.0,0.0,1.9666666670000001,4.283333333,0.0,55.5,0.0,23.0,22.5,171.299999999,12,5,1
2023-12-03,759.833333322,100.283333331,538.449999994,41.75,105,0.0,3.0,40.166666666,7.333333333,4.983333333,1.033333333,7.333333333,0.0,0.0,0.733333334,13.616666666,12.416666666000001,7.333333333,22.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,23.0,0.0,12,6,1
2023-12-04,2354.833333316,127.78333332999999,1446.733333326,137.25,315,19.0,33.5,15.833333332999999,7.333333333,7.066666666,4.766666665,48.333333333,16.583333333,0.0,0.9666666669999999,24.85,58.333333333,7.333333333,52.433333333,0.0,20.0,5.300000001,40.616666667,0.0,52.5,13.833333332999999,22.5,27.883333333,197.1,12,0,0
2023-12-05,2577.749999982,118.916666663,1251.866666664,149.75,333,46.5,35.5,7.333333333,30.0,4.283333334,10.699999997,36.083333333,11.0,0.0,11.266666666999999,11.8,46.0,17.0,25.999999999,0.0,0.0,2.6666666660000002,32.449999999,0.0,100.43333333300001,12.833333332999999,37.5,14.0,400.166666663,12,1,0
2023-12-06,2512.666666649,130.783333332,1246.833333323,145.75,329,105.6,34.0,15.833333332999999,20.666666665999998,7.966666667,1.533333334,41.5,17.75,0.0,4.0,26.966666667,50.8,0.0,52.316666666,0.0,21.0,2.516666668,44.949999997999996,0.0,112.25,14.333333332999999,21.5,13.0,406.95,12,2,0
2023-12-07,2501.166666644,124.516666663,1017.199999994,145.75,331,94.283333333,32.0,37.833333331999995,31.666666665999998,2.5666666670000002,7.316666666,25.5,12.5,0.0,5.0,7.316666666,56.833333333,7.333333333,26.5,0.0,22.133333334,1.966666667,63.700000001,0.0,110.31666666699999,14.333333332999999,30.0,26.666666667,388.833333332,12,3,0
2023-12-08,2469.833333315,50.949999999,1129.299999991,148.75,330,75.666666667,22.0,15.833333332999999,0.0,7.816666667,9.816666666,33.5,4.5,0.0,0.816666667,3.833333333,63.583333333,0.0,13.65,0.0,23.0,2.2,32.916666667,0.0,108.31666666699999,12.833333332999999,29.5,33.916666667,415.049999997,12,4,0
2023-12-09,1336.333333321,54.833333331999995,686.083333327,78.75,178,15.5,11.0,31.666666665999998,8.0,1.0166666659999999,3.6,23.166666665999998,11.0,0.0,0.616666667,0.0,21.583333333,0.0,8.5,0.0,0.0,2.083333333,0.0,0.0,71.15,0.0,23.5,21.0,231.833333331,12,5,1
2023-12-10,851.549999987,16.049999999,676.883333323,52.75,115,0.0,9.5,7.333333333,0.0,0.3,4.916666666,8.5,0.0,6.533333333,0.366666667,3.5,23.583333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,23.0,0.0,12,6,1
2023-12-11,2420.166666648,72.599999996,1536.033333326,144.25,315,21.0,33.5,15.833333332999999,2.5,2.9333333340000003,6.383333329,23.833333333,16.633333333,7.333333333,10.4,12.25,54.833333333,8.0,24.7,0.0,0.0,2.033333334,8.466666667,0.0,50.616666667000004,4.383333333,22.5,26.433333334,253.13333333399999,12,0,0
2023-12-12,2512.416666648,83.449999999,1260.799999993,149.75,324,73.0,39.0,0.0,0.0,0.8999999999999999,11.733333332,8.0,11.5,7.333333333,0.6,21.133333334,38.25,17.0,31.683333333,0.0,0.0,1.299999999,43.700000001999996,0.0,118.81666666699999,21.833333333,28.5,8.75,423.916666664,12,1,0
2023-12-13,2511.916666648,68.03333333,1275.149999994,150.75,324,94.5,35.5,15.833333332999999,1.916666667,4.416666666999999,12.283333329,11.666666667,23.0,7.333333333,0.0,7.199999999999999,36.0,0.0,26.383333333,0.0,0.0,2.4166666660000002,51.283333333,0.0,117.5,15.0,21.5,11.0,417.516666664,12,2,0
2023-12-14,2497.499999975,82.866666664,1083.716666666,146.5,327,84.5,23.5,30.499999999,0.0,4.833333334,2.766666666,8.0,19.333333333,7.333333333,2.666666667,14.0,32.666666667,0.0,20.333333332,0.0,0.0,1.149999999,44.383333332,0.0,106.166666667,20.333333333,30.5,11.333333332999999,417.999999997,12,3,0
2023-12-15,2449.9999999799998,114.83333333,1127.3333333169999,143.483333333,322,68.0,21.5,38.499999998999996,0.0,5.616666667,17.199999998,25.0,8.75,0.0,0.550000001,8.0,29.333333333,23.166666665999998,16.183333333,0.0,0.0,1.450000001,33.000000001000004,0.0,118.916666667,20.833333333,30.0,5.5,415.699999998,12,4,0
2023-12-16,1283.999999987,114.499999996,610.483333329,72.0,186,17.0,5.0,53.166666664999994,0.0,1.5833333330000001,7.666666665,8.5,26.5,0.0,0.266666667,8.0,24.25,0.0,39.083333331999995,0.0,0.0,0.566666667,0.0,0.0,63.0,8.0,31.0,15.5,156.666666665,12,5,1
2023-12-17,843.499999986,91.93333333,639.283333332,47.5,123,2.0,6.0,14.666666666,7.333333333,0.75,5.099999999,21.999999999,6.833333333,0.0,0.866666668,6.416666666999999,16.083333333,14.666666666,42.999999998999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,12,6,1
2023-12-18,2258.916666646,130.01666666399998,1421.666666653,130.75,292,11.5,31.5,8.5,19.833333333,4.7,4.049999999,23.083333333,17.283333333,0.0,0.166666667,8.966666667,14.833333333,21.999999999,47.183333333,0.0,0.0,1.883333334,22.783333333,0.0,38.0,14.333333332999999,29.5,0.0,213.016666667,12,0,0
2023-12-19,2483.416666648,89.83333333,1267.616666658,146.5,316,71.783333333,33.0,7.333333333,8.5,2.233333334,3.93333333,8.5,17.583333333,0.0,1.733333334,12.55,16.0,7.333333333,47.95,0.0,0.0,1.799999999,26.383333335,0.0,111.5,21.833333333,29.0,37.0,423.349999998,12,1,0
2023-12-20,2436.833333315,84.616666663,1195.216666661,144.0,311,45.0,38.0,8.0,17.516666666,1.416666667,5.083333329,24.333333333,27.033333333,0.0,0.166666667,9.05,22.0,0.0,32.383333332999996,0.0,0.0,1.866666666,32.816666665999996,0.0,123.25,21.833333333,28.5,22.0,425.633333332,12,2,0
2023-12-21,2414.166666642,74.583333329,1204.483333319,144.5,311,88.716666667,28.5,0.0,14.666666666,8.383333333,7.899999997,31.666666665999998,19.833333333,0.0,0.566666667,5.466666667,15.333333332999999,7.333333333,23.833333333,0.0,0.0,1.716666667,28.266666667,0.0,113.25,21.333333333,37.0,29.0,405.149999997,12,3,0
2023-12-22,2420.4999999809997,94.78333333,1140.9499999939999,142.5,317,97.5,17.5,31.166666665999998,7.333333333,4.983333334,6.766666665,40.833333333,4.25,0.0,1.283333334,2.416666667,28.166666666,7.333333333,27.583333333,0.0,0.0,1.683333333,30.499999999,0.0,123.0,16.416666667,29.5,37.5,405.116666664,12,4,0
2023-12-23,1395.083333321,68.316666664,678.749999996,81.25,198,28.0,8.5,24.333333333,7.333333333,9.133333333,4.3499999990000005,24.333333333,10.5,0.0,2.35,0.0,28.583333333,8.5,14.666666666,0.0,0.0,0.683333334,0.0,0.0,84.0,8.0,19.25,22.0,187.51666666399998,12,5,1
2023-12-24,733.499999988,99.816666662,459.583333327,40.0,109,7.0,8.5,14.666666666,7.333333333,3.65,6.933333333,14.666666666,6.833333333,0.0,0.25,0.0,22.5,15.333333332999999,44.666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.5,0.0,12,6,1
2023-12-25,1353.3333333179999,62.333333333,911.533333324,79.75,284,55.0,20.5,7.333333333,15.333333332999999,0.416666667,11.683333334,40.166666666,26.416666665999998,0.0,3.1000000009999997,3.0,46.25,0.0,24.566666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,37.5,0.0,12,0,0
2023-12-26,2221.083333316,94.283333332,1034.933333326,131.0,300,82.033333334,37.5,15.833333332999999,15.333333332999999,1.15,1.499999999,49.833333333,22.833333333,0.0,8.500000001,9.233333334000001,40.0,8.5,42.733333333,0.0,0.0,1.816666667,38.100000001,0.0,112.5,21.833333333,28.5,20.5,396.88333332999997,12,1,0
2023-12-27,2223.499999983,65.066666666,1093.983333323,132.75,294,63.733333333,34.0,0.0,15.333333332999999,1.2999999999999998,8.733333333000001,58.333333333,27.833333333,0.0,0.416666667,10.116666667,27.5,8.0,12.9,0.0,0.0,1.4833333340000001,42.3,0.0,124.0,21.833333333,29.0,15.5,395.166666664,12,2,0
2023-12-28,2305.833333309,82.849999998,1121.516666657,137.75,303,64.0,27.5,23.833333333,25.916666665999998,1.15,1.9500000000000002,57.166666666,18.833333333,0.0,0.6,2.933333333,19.0,15.833333332999999,4.25,0.0,0.0,0.866666666,47.166666669,0.0,114.5,20.833333333,35.016666667,21.0,395.349999998,12,3,0
2023-12-29,2396.2499999819997,109.44999999699999,1207.316666658,136.0,333,52.65,22.5,31.666666665999998,15.333333332999999,6.083333333,6.033333332,41.333333333,11.25,0.0,0.35,6.9,36.333333333,25.5,7.333333333,0.0,0.0,2.266666667,37.066666667,0.0,121.5,16.583333333,29.5,21.5,403.583333331,12,4,0
2023-12-30,1745.749999986,69.266666665,667.649999996,98.75,256,6.5,7.0,15.833333332999999,15.833333332999999,3.633333332,3.983333334,57.166666666,16.916666667,0.0,0.533333333,6.816666666,43.083333333,8.5,14.666666666,0.0,0.0,2.2,58.466666665999995,0.0,116.5,22.333333333,31.0,15.0,408.283333331,12,5,1
2023-12-31,694.666666656,119.233333331,435.499999995,36.5,105,1.0,8.0,52.499999998,15.833333332999999,6.733333334000001,5.166666666,22.666666665999998,6.833333333,0.0,0.433333333,0.0,10.75,7.333333333,22.666666665999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,22.5,0.0,12,6,1
